¾®ºÅ	Éî¶È	TVD	GR	_RT	_SP	_AC
LT2	223.375	223.375	83.98	26.526	43.332	473.938
LT2	223.5	223.5	83.453	26.448	43.204	473.293
LT2	223.625	223.625	83.742	26.394	43.064	471.224
LT2	223.75	223.75	84.938	26.366	42.913	468.511
LT2	223.875	223.875	86.535	26.259	42.75	466.833
LT2	224	224	87.674	26.118	42.577	468.464
LT2	224.125	224.125	88.038	26.08	42.395	471.527
LT2	224.25	224.25	87.826	26.19	42.203	473.244
LT2	224.375	224.375	87.569	26.423	42.004	473.673
LT2	224.5	224.5	87.97	26.71	41.797	472.802
LT2	224.625	224.625	88.615	26.88	41.583	470.431
LT2	224.75	224.75	88.598	26.88	41.362	468.078
LT2	224.875	224.875	87.587	26.806	41.135	466.93
LT2	225	225	86.751	26.761	40.902	467.573
LT2	225.125	225.125	86.96	26.635	40.664	469.355
LT2	225.25	225.25	87.389	26.403	40.422	471.467
LT2	225.375	225.375	87.376	26.418	40.181	473.104
LT2	225.5	225.5	87.16	26.787	39.943	472.925
LT2	225.625	225.625	86.227	27.282	39.712	469.695
LT2	225.75	225.75	84.336	27.629	39.488	465.154
LT2	225.875	225.875	82.277	27.765	39.273	460.787
LT2	226	226	81.695	27.629	39.065	457.849
LT2	226.125	226.125	82.405	27.245	38.862	457.684
LT2	226.25	226.25	82.524	26.743	38.663	460.191
LT2	226.375	226.375	81.8	26.395	38.466	463.401
LT2	226.5	226.5	81.488	26.357	38.271	466.217
LT2	226.625	226.625	82.87	26.656	38.079	468.5
LT2	226.75	226.75	85.115	27.159	37.891	469.921
LT2	226.875	226.875	86.654	27.61	37.705	469.936
LT2	227	227	86.788	27.76	37.522	468.414
LT2	227.125	227.125	86.24	27.572	37.34	466.846
LT2	227.25	227.25	85.643	27.216	37.158	466.084
LT2	227.375	227.375	85.307	26.816	36.974	465.418
LT2	227.5	227.5	85.065	26.451	36.786	464.335
LT2	227.625	227.625	84.775	26.168	36.593	463.062
LT2	227.75	227.75	84.415	26.1	36.39	460.712
LT2	227.875	227.875	84.089	26.244	36.173	456.839
LT2	228	228	83.974	26.477	35.939	452.88
LT2	228.125	228.125	83.75	26.599	35.686	450.63
LT2	228.25	228.25	82.989	26.528	35.415	449.176
LT2	228.375	228.375	82.382	26.271	35.123	447.864
LT2	228.5	228.5	83.284	25.791	34.809	448.542
LT2	228.625	228.625	85.737	24.996	34.472	451.343
LT2	228.75	228.75	87.68	23.962	34.108	454.059
LT2	228.875	228.875	88.087	23.088	33.713	456.148
LT2	229	229	87.627	22.725	33.286	457.683
LT2	229.125	229.125	87.212	23.149	32.818	456.042
LT2	229.25	229.25	86.85	24.075	32.312	451.324
LT2	229.375	229.375	86.583	25.178	31.763	446.448
LT2	229.5	229.5	86.818	26.053	31.165	444.522
LT2	229.625	229.625	87.286	26.512	30.52	447.132
LT2	229.75	229.75	87.32	26.497	29.826	454.795
LT2	229.875	229.875	87.069	26.156	29.087	463.627
LT2	230	230	87.719	25.709	28.318	470.416
LT2	230.125	230.125	89.894	25.309	27.537	474.226
LT2	230.25	230.25	92.066	25.003	26.765	473.808
LT2	230.375	230.375	92.659	24.821	26.017	469.984
LT2	230.5	230.5	91.651	24.804	25.308	466.793
LT2	230.625	230.625	90.361	24.931	24.643	466.348
LT2	230.75	230.75	89.527	25.149	24.025	469.319
LT2	230.875	230.875	88.965	25.408	23.466	476.988
LT2	231	231	88.639	25.618	22.966	485.283
LT2	231.125	231.125	88.605	25.71	22.53	491.629
LT2	231.25	231.25	88.561	25.599	22.168	496.354
LT2	231.375	231.375	88.53	25.38	21.88	497.373
LT2	231.5	231.5	88.977	25.248	21.674	491.438
LT2	231.625	231.625	89.86	25.381	21.559	478.792
LT2	231.75	231.75	90.854	25.717	21.533	464.976
LT2	231.875	231.875	91.768	26.117	21.613	457.16
LT2	232	232	92.442	26.572	21.805	455.873
LT2	232.125	232.125	92.526	27.141	22.104	459.36
LT2	232.25	232.25	91.655	27.891	22.515	469.948
LT2	232.375	232.375	90.621	28.672	23.002	483.115
LT2	232.5	232.5	91.082	29.263	23.537	491.452
LT2	232.625	232.625	92.934	29.451	24.081	492.066
LT2	232.75	232.75	94.642	29.352	24.606	488.59
LT2	232.875	232.875	94.51	29.145	25.092	482.528
LT2	233	233	93.432	28.834	25.524	475.524
LT2	233.125	233.125	92.646	28.295	25.899	470.478
LT2	233.25	233.25	92.132	27.659	26.208	469.077
LT2	233.375	233.375	91.079	27.234	26.446	470.307
LT2	233.5	233.5	89.782	27.089	26.61	472.971
LT2	233.625	233.625	89.72	27.136	26.69	475.504
LT2	233.75	233.75	91.104	27.284	26.684	476.785
LT2	233.875	233.875	92.563	27.561	26.59	477.582
LT2	234	234	92.873	27.871	26.39	477.974
LT2	234.125	234.125	92.225	27.996	26.088	477.449
LT2	234.25	234.25	91.206	27.917	25.674	475.899
LT2	234.375	234.375	90.247	27.628	25.124	473.285
LT2	234.5	234.5	89.597	27.211	24.443	470.251
LT2	234.625	234.625	89.731	26.879	23.619	467.695
LT2	234.75	234.75	90.533	27.097	22.651	465.937
LT2	234.875	234.875	91.185	27.977	21.555	464.601
LT2	235	235	90.082	29.426	20.335	463.02
LT2	235.125	235.125	86.947	31.059	19.012	462.326
LT2	235.25	235.25	83.097	32.424	17.615	464.135
LT2	235.375	235.375	80.567	32.922	16.172	466.917
LT2	235.5	235.5	79.324	32.397	14.736	468.231
LT2	235.625	235.625	78.677	31.093	13.348	469.001
LT2	235.75	235.75	78.921	29.509	12.062	469.53
LT2	235.875	235.875	80.787	28.111	10.895	469.843
LT2	236	236	84.038	27.255	9.871	470.779
LT2	236.125	236.125	87.575	27.169	9.011	471.971
LT2	236.25	236.25	90.702	27.509	8.309	473.691
LT2	236.375	236.375	92.601	27.832	7.785	476.4
LT2	236.5	236.5	92.902	27.853	7.45	478.701
LT2	236.625	236.625	91.964	27.645	7.303	481.131
LT2	236.75	236.75	91.425	27.365	7.377	484.058
LT2	236.875	236.875	92.137	27.145	7.68	485.018
LT2	237	237	93.286	26.899	8.218	484.152
LT2	237.125	237.125	93.208	26.564	9.049	482.902
LT2	237.25	237.25	91.255	26.17	10.162	482.086
LT2	237.375	237.375	88.216	25.896	11.573	482.873
LT2	237.5	237.5	86.386	25.983	13.306	484.787
LT2	237.625	237.625	86.946	26.306	15.297	485.291
LT2	237.75	237.75	88.928	26.618	17.508	483.988
LT2	237.875	237.875	89.823	26.763	19.858	482.366
LT2	238	238	89.134	26.835	22.259	481.471
LT2	238.125	238.125	88.543	26.873	24.643	481.345
LT2	238.25	238.25	88.684	26.595	26.961	483.12
LT2	238.375	238.375	88.768	25.783	29.194	487.439
LT2	238.5	238.5	88.724	24.471	31.321	491.574
LT2	238.625	238.625	89.623	23.174	33.342	493.62
LT2	238.75	238.75	92.241	22.353	35.256	495.676
LT2	238.875	238.875	95.548	22.403	37.045	497.843
LT2	239	239	97.965	23.186	38.716	496.24
LT2	239.125	239.125	97.563	24.408	40.262	489.539
LT2	239.25	239.25	94.295	25.675	41.666	480.63
LT2	239.375	239.375	89.679	26.79	42.934	472.682
LT2	239.5	239.5	86.103	27.636	44.049	466.947
LT2	239.625	239.625	84.326	28.234	44.998	465.163
LT2	239.75	239.75	84.25	28.769	45.785	468.816
LT2	239.875	239.875	85.603	29.41	46.396	475.691
LT2	240	240	87.705	30.095	46.853	479.647
LT2	240.125	240.125	89.123	30.562	47.183	480.033
LT2	240.25	240.25	88.865	30.505	47.411	479.179
LT2	240.375	240.375	87.851	30.061	47.583	476.839
LT2	240.5	240.5	87.441	29.475	47.725	473.318
LT2	240.625	240.625	87.692	29.052	47.854	471.637
LT2	240.75	240.75	87.696	29.023	47.978	471.742
LT2	240.875	240.875	87.134	29.474	48.098	473.052
LT2	241	241	86.532	30.216	48.213	475.964
LT2	241.125	241.125	86.215	30.917	48.323	479.256
LT2	241.25	241.25	86.322	31.344	48.428	480.721
LT2	241.375	241.375	86.593	31.478	48.528	480.861
LT2	241.5	241.5	86.629	31.366	48.621	481.812
LT2	241.625	241.625	86.381	31.148	48.704	482.838
LT2	241.75	241.75	86.024	31.182	48.773	482.513
LT2	241.875	241.875	86.055	31.577	48.827	483.149
LT2	242	242	86.123	32.137	48.862	484.411
LT2	242.125	242.125	85.621	32.597	48.88	482.231
LT2	242.25	242.25	84.633	32.825	48.883	478.507
LT2	242.375	242.375	83.869	32.697	48.875	476.881
LT2	242.5	242.5	83.343	32.203	48.86	474.4
LT2	242.625	242.625	82.691	31.521	48.843	469.484
LT2	242.75	242.75	82.177	31.001	48.829	465.908
LT2	242.875	242.875	82.598	30.669	48.819	465.519
LT2	243	243	84.196	30.327	48.82	467.221
LT2	243.125	243.125	86.264	29.927	48.834	470.933
LT2	243.25	243.25	88.273	29.626	48.863	477.371
LT2	243.375	243.375	90.205	29.492	48.909	484.471
LT2	243.5	243.5	92.083	29.375	48.971	489.265
LT2	243.625	243.625	93.947	29.116	49.046	491.566
LT2	243.75	243.75	95.518	28.682	49.135	490.603
LT2	243.875	243.875	96.333	28.198	49.237	487.567
LT2	244	244	96.587	27.737	49.353	485.266
LT2	244.125	244.125	96.429	27.435	49.486	483.947
LT2	244.25	244.25	95.448	27.348	49.633	482.025
LT2	244.375	244.375	93.696	27.458	49.796	481.346
LT2	244.5	244.5	92.318	27.638	49.97	483.324
LT2	244.625	244.625	92.485	27.746	50.15	484.816
LT2	244.75	244.75	93.75	27.698	50.331	484.485
LT2	244.875	244.875	94.582	27.664	50.506	484.508
LT2	245	245	94.11	27.807	50.673	483.017
LT2	245.125	245.125	92.986	28.145	50.827	477.281
LT2	245.25	245.25	91.997	28.424	50.967	472.423
LT2	245.375	245.375	91.398	28.483	51.091	473.229
LT2	245.5	245.5	90.765	28.354	51.197	479.186
LT2	245.625	245.625	89.787	28.275	51.285	486.517
LT2	245.75	245.75	88.904	28.424	51.354	494.221
LT2	245.875	245.875	88.633	28.713	51.403	499.553
LT2	246	246	89.15	28.874	51.433	497.865
LT2	246.125	246.125	90.101	28.762	51.441	490.369
LT2	246.25	246.25	90.803	28.454	51.429	485.65
LT2	246.375	246.375	91.65	28.095	51.396	483.412
LT2	246.5	246.5	93.289	27.89	51.339	480.154
LT2	246.625	246.625	95.279	28.008	51.262	478.593
LT2	246.75	246.75	95.901	28.415	51.165	478.471
LT2	246.875	246.875	93.639	28.802	51.05	475.813
LT2	247	247	89.883	28.867	50.921	472.215
LT2	247.125	247.125	88.037	28.484	50.781	469.092
LT2	247.25	247.25	89.483	27.781	50.634	466.734
LT2	247.375	247.375	92.805	27.119	50.481	467.316
LT2	247.5	247.5	94.775	26.804	50.325	470.67
LT2	247.625	247.625	94.584	26.886	50.167	470.86
LT2	247.75	247.75	93.129	27.32	50.009	468.349
LT2	247.875	247.875	91.452	28.283	49.851	467.774
LT2	248	248	90.075	29.649	49.694	467.855
LT2	248.125	248.125	89.208	30.809	49.541	466.654
LT2	248.25	248.25	88.965	31.034	49.392	468.093
LT2	248.375	248.375	89.342	30.446	49.248	471.376
LT2	248.5	248.5	90.157	29.448	49.109	465.991
LT2	248.625	248.625	90.989	28.479	48.976	441.045
LT2	248.75	248.75	91.364	27.686	48.846	404.498
LT2	248.875	248.875	90.996	27.143	48.722	367.853
LT2	249	249	90.765	26.933	48.603	344.813
LT2	249.125	249.125	91.301	26.903	48.491	344.164
LT2	249.25	249.25	92.591	26.881	48.385	366.848
LT2	249.375	249.375	94.022	26.822	48.285	401.636
LT2	249.5	249.5	95.063	26.829	48.188	435.221
LT2	249.625	249.625	95.699	27.111	48.093	446.241
LT2	249.75	249.75	96.216	27.67	47.999	430.911
LT2	249.875	249.875	96.803	28.308	47.902	407.48
LT2	250	250	97.371	28.715	47.797	393.658
LT2	250.125	250.125	97.478	28.658	47.682	385.127
LT2	250.25	250.25	96.654	28.187	47.554	384.208
LT2	250.375	250.375	95.293	27.709	47.409	395.907
LT2	250.5	250.5	93.909	27.549	47.247	398.859
LT2	250.625	250.625	92.747	27.788	47.069	383.2
LT2	250.75	250.75	91.56	28.315	46.875	377.063
LT2	250.875	250.875	90.389	29.084	46.668	386.288
LT2	251	251	90.361	30.098	46.449	396.694
LT2	251.125	251.125	91.583	30.991	46.223	412.199
LT2	251.25	251.25	92.827	31.394	45.99	434.367
LT2	251.375	251.375	93.046	31.144	45.749	446.478
LT2	251.5	251.5	92.521	30.628	45.504	448.063
LT2	251.625	251.625	91.78	30.186	45.255	452.005
LT2	251.75	251.75	90.738	29.996	45.006	461.633
LT2	251.875	251.875	89.249	30.078	44.758	468.944
LT2	252	252	87.736	30.453	44.514	472.052
LT2	252.125	252.125	86.36	30.906	44.277	473.32
LT2	252.25	252.25	85.368	31.213	44.048	472.805
LT2	252.375	252.375	85.658	31.24	43.831	473.134
LT2	252.5	252.5	86.837	30.967	43.629	477.184
LT2	252.625	252.625	87.803	30.387	43.442	483.072
LT2	252.75	252.75	88.028	29.508	43.276	485.433
LT2	252.875	252.875	87.898	28.593	43.127	480.569
LT2	253	253	87.579	27.945	42.996	470.162
LT2	253.125	253.125	86.706	27.803	42.882	459.118
LT2	253.25	253.25	85.14	28.043	42.781	449.724
LT2	253.375	253.375	83.414	28.447	42.69	444.587
LT2	253.5	253.5	81.966	28.8	42.605	448.171
LT2	253.625	253.625	81.357	29.053	42.524	456.433
LT2	253.75	253.75	81.878	29.193	42.443	463.8
LT2	253.875	253.875	82.727	29.007	42.358	469.097
LT2	254	254	83.953	28.335	42.268	472.414
LT2	254.125	254.125	86.124	27.32	42.169	473.523
LT2	254.25	254.25	88.526	26.53	42.058	471.805
LT2	254.375	254.375	90.196	26.342	41.935	465.456
LT2	254.5	254.5	90.37	26.841	41.799	456.654
LT2	254.625	254.625	89.495	27.688	41.65	450.19
LT2	254.75	254.75	88.102	28.645	41.488	445.366
LT2	254.875	254.875	86.698	29.43	41.312	442.394
LT2	255	255	86.01	29.945	41.12	443.461
LT2	255.125	255.125	86.337	30.204	40.908	446.988
LT2	255.25	255.25	86.594	30.329	40.67	449.249
LT2	255.375	255.375	85.972	30.396	40.405	450.384
LT2	255.5	255.5	84.123	30.384	40.107	450.353
LT2	255.625	255.625	82.092	30.322	39.771	448.46
LT2	255.75	255.75	81.392	30.282	39.395	446.169
LT2	255.875	255.875	82.723	30.224	38.968	445.623
LT2	256	256	84.85	29.995	38.487	446.972
LT2	256.125	256.125	85.786	29.59	37.949	448.529
LT2	256.25	256.25	84.406	29.067	37.341	446.045
LT2	256.375	256.375	81.495	28.389	36.672	441.166
LT2	256.5	256.5	78.877	27.598	35.944	437.639
LT2	256.625	256.625	78.115	27.168	35.164	433.269
LT2	256.75	256.75	79.233	27.505	34.354	426.733
LT2	256.875	256.875	80.919	28.678	33.53	422.037
LT2	257	257	82.166	30.361	32.716	418.243
LT2	257.125	257.125	82.726	32.204	31.926	411.886
LT2	257.25	257.25	81.973	33.771	31.18	405.294
LT2	257.375	257.375	79.868	34.571	30.485	401.797
LT2	257.5	257.5	77.072	34.546	29.845	399.987
LT2	257.625	257.625	75.154	33.962	29.274	397.999
LT2	257.75	257.75	74.663	33.298	28.774	394.627
LT2	257.875	257.875	74.832	32.777	28.352	389.942
LT2	258	258	74.267	32.514	28.03	383.69
LT2	258.125	258.125	72.757	32.411	27.811	375.876
LT2	258.25	258.25	71.304	32.369	27.716	369.995
LT2	258.375	258.375	71.003	32.241	27.774	368.946
LT2	258.5	258.5	71.596	32.001	27.989	368.584
LT2	258.625	258.625	71.925	31.828	28.385	367.501
LT2	258.75	258.75	71.543	32.097	28.964	366.914
LT2	258.875	258.875	70.469	32.839	29.709	366.36
LT2	259	259	69.358	33.851	30.613	367.674
LT2	259.125	259.125	69.308	35.012	31.631	370.792
LT2	259.25	259.25	70.948	36.373	32.725	373.037
LT2	259.375	259.375	72.879	37.49	33.858	375.394
LT2	259.5	259.5	73.597	37.731	34.992	376.71
LT2	259.625	259.625	72.761	37.039	36.108	373.901
LT2	259.75	259.75	71.563	36.139	37.191	371.204
LT2	259.875	259.875	70.812	35.787	38.242	372.609
LT2	260	260	70.594	36.269	39.257	374.699
LT2	260.125	260.125	70.109	37.511	40.233	374.147
LT2	260.25	260.25	69.008	39.11	41.168	372.921
LT2	260.375	260.375	67.633	40.489	42.054	370.776
LT2	260.5	260.5	66.53	41.039	42.881	366.271
LT2	260.625	260.625	65.713	40.663	43.642	362.803
LT2	260.75	260.75	64.906	39.781	44.311	363.177
LT2	260.875	260.875	64.288	39.379	44.884	361.902
LT2	261	261	63.938	40.1	45.35	356.229
LT2	261.125	261.125	63.179	42.706	45.694	347.617
LT2	261.25	261.25	61.6	47.444	45.933	333.348
LT2	261.375	261.375	58.971	54.153	46.076	315.111
LT2	261.5	261.5	55.381	61.205	46.135	305.623
LT2	261.625	261.625	51.335	66.377	46.136	301.395
LT2	261.75	261.75	48.338	67.511	46.093	302.009
LT2	261.875	261.875	47.406	63.759	46.021	304.924
LT2	262	262	48.194	57.018	45.929	307.53
LT2	262.125	262.125	49.316	50.847	45.819	307.91
LT2	262.25	262.25	49.911	48.482	45.693	306.081
LT2	262.375	262.375	50.046	49.896	45.553	303.371
LT2	262.5	262.5	50.329	53.209	45.398	301.53
LT2	262.625	262.625	51.425	55.913	45.231	301.279
LT2	262.75	262.75	54.178	56.78	45.052	302.518
LT2	262.875	262.875	57.76	55.291	44.861	304.715
LT2	263	263	60.379	52.424	44.66	307.052
LT2	263.125	263.125	60.188	49.035	44.45	308.943
LT2	263.25	263.25	57.884	45.727	44.236	310.079
LT2	263.375	263.375	54.989	42.717	44.022	310.888
LT2	263.5	263.5	53.186	40.249	43.812	312.578
LT2	263.625	263.625	54.116	38.202	43.606	317.022
LT2	263.75	263.75	59.653	36.234	43.406	325.056
LT2	263.875	263.875	69.837	34.097	43.211	336.289
LT2	264	264	82.026	31.782	43.023	347.745
LT2	264.125	264.125	91.72	29.287	42.839	356.53
LT2	264.25	264.25	95.261	26.669	42.659	359.492
LT2	264.375	264.375	92.457	24.301	42.479	357.086
LT2	264.5	264.5	85.867	22.659	42.293	351.165
LT2	264.625	264.625	81.318	22.186	42.097	346.265
LT2	264.75	264.75	82.353	22.582	41.888	347.099
LT2	264.875	264.875	89.579	23.113	41.664	356.648
LT2	265	265	97.85	22.971	41.426	371.917
LT2	265.125	265.125	102.65	22.328	41.179	385.813
LT2	265.25	265.25	101.471	21.972	40.93	391.107
LT2	265.375	265.375	94.485	22.642	40.684	385.109
LT2	265.5	265.5	81.765	24.591	40.444	369.671
LT2	265.625	265.625	66.562	27.749	40.212	349.638
LT2	265.75	265.75	53.781	31.108	39.986	332.914
LT2	265.875	265.875	47.638	33.75	39.763	323.588
LT2	266	266	46.548	35.362	39.54	321.533
LT2	266.125	266.125	47.314	36.811	39.315	322.243
LT2	266.25	266.25	47.421	38.63	39.084	323.143
LT2	266.375	266.375	46.643	40.545	38.846	322.895
LT2	266.5	266.5	46.216	41.77	38.603	321.509
LT2	266.625	266.625	47.642	41.489	38.357	319.456
LT2	266.75	266.75	50.745	39.567	38.112	317.503
LT2	266.875	266.875	54.523	36.589	37.868	316.297
LT2	267	267	57.441	33.459	37.626	317.263
LT2	267.125	267.125	59.736	31.086	37.381	321.784
LT2	267.25	267.25	64.53	29.836	37.13	329.876
LT2	267.375	267.375	75.334	29.754	36.867	339.768
LT2	267.5	267.5	91.103	30.127	36.589	348.132
LT2	267.625	267.625	105.884	30.465	36.302	352.53
LT2	267.75	267.75	114.744	30.358	36.017	351.739
LT2	267.875	267.875	118.3	29.748	35.748	348.424
LT2	268	268	120.309	28.661	35.511	346.44
LT2	268.125	268.125	123.628	27.447	35.321	349.139
LT2	268.25	268.25	128.398	26.458	35.181	355.774
LT2	268.375	268.375	132.272	25.739	35.103	363.222
LT2	268.5	268.5	132.875	25.161	35.089	367.135
LT2	268.625	268.625	128.63	24.824	35.143	365.866
LT2	268.75	268.75	121.037	24.977	35.276	360.104
LT2	268.875	268.875	113.301	25.647	35.486	353.444
LT2	269	269	109.271	26.852	35.776	348.04
LT2	269.125	269.125	109.895	28.467	36.161	344.737
LT2	269.25	269.25	111.958	29.925	36.637	342.307
LT2	269.375	269.375	109.096	30.808	37.219	339.044
LT2	269.5	269.5	99.093	31.183	37.924	333.348
LT2	269.625	269.625	84.084	31.273	38.748	326.135
LT2	269.75	269.75	69.352	31.071	39.704	319.719
LT2	269.875	269.875	58.676	30.752	40.776	316.197
LT2	270	270	53.07	30.896	41.936	315.588
LT2	270.125	270.125	50.18	32.176	43.152	317.43
LT2	270.25	270.25	47.408	34.24	44.379	321.021
LT2	270.375	270.375	45.349	36.19	45.587	326.137
LT2	270.5	270.5	48.333	36.883	46.746	331.915
LT2	270.625	270.625	58.286	36.26	47.848	336.211
LT2	270.75	270.75	72.093	34.911	48.882	337.693
LT2	270.875	270.875	81.968	33.737	49.836	336.709
LT2	271	271	85.19	33.216	50.714	335.078
LT2	271.125	271.125	84.489	33.645	51.507	334.046
LT2	271.25	271.25	82.79	35.118	52.21	334.742
LT2	271.375	271.375	77.939	37.205	52.827	337.407
LT2	271.5	271.5	67.588	39.215	53.345	341.199
LT2	271.625	271.625	55.15	40.655	53.762	344.269
LT2	271.75	271.75	45.451	41.491	54.079	346.299
LT2	271.875	271.875	40.4	41.57	54.277	348.204
LT2	272	272	38.029	40.665	54.364	350.244
LT2	272.125	272.125	36.66	38.732	54.344	351.399
LT2	272.25	272.25	35.874	36.466	54.215	350.33
LT2	272.375	272.375	36.32	35.23	54.007	347.524
LT2	272.5	272.5	38.836	35.841	53.741	344.064
LT2	272.625	272.625	41.827	37.778	53.437	341.397
LT2	272.75	272.75	43.278	39.396	53.119	339.885
LT2	272.875	272.875	42.549	39.434	52.798	338.768
LT2	273	273	41.792	38.025	52.485	336.475
LT2	273.125	273.125	42.931	36.132	52.186	332.865
LT2	273.25	273.25	47.236	34.371	51.907	329.583
LT2	273.375	273.375	55.876	32.923	51.651	328.748
LT2	273.5	273.5	71.201	31.856	51.417	330.468
LT2	273.625	273.625	91.479	31.717	51.21	333.067
LT2	273.75	273.75	110.702	32.763	51.027	334.349
LT2	273.875	273.875	122.01	34.565	50.867	333.966
LT2	274	274	126.359	35.697	50.732	333.579
LT2	274.125	274.125	129.465	35.107	50.619	334.79
LT2	274.25	274.25	135.533	32.92	50.528	337.047
LT2	274.375	274.375	140.896	30.794	50.457	337.006
LT2	274.5	274.5	140.071	30.154	50.402	332.101
LT2	274.625	274.625	131.239	31.739	50.361	321.735
LT2	274.75	274.75	120.323	35.006	50.33	309.363
LT2	274.875	274.875	113.033	38.713	50.304	298.976
LT2	275	275	111.461	41.144	50.279	293.518
LT2	275.125	275.125	113.365	41.656	50.252	291.779
LT2	275.25	275.25	116.421	41.174	50.219	291.384
LT2	275.375	275.375	119.321	41.457	50.175	290.782
LT2	275.5	275.5	121.415	42.486	50.118	291.007
LT2	275.625	275.625	122.318	42.81	50.043	294.023
LT2	275.75	275.75	123.471	40.852	49.946	301.318
LT2	275.875	275.875	126.861	36.962	49.825	311.804
LT2	276	276	133.762	32.088	49.678	323.431
LT2	276.125	276.125	141.955	27.706	49.5	332.567
LT2	276.25	276.25	148.69	24.941	49.291	336.513
LT2	276.375	276.375	150.493	24.585	49.046	333.32
LT2	276.5	276.5	146.07	26.275	48.765	324.295
LT2	276.625	276.625	135.972	29.683	48.45	311.748
LT2	276.75	276.75	124.347	34.822	48.099	298.632
LT2	276.875	276.875	114.727	40.149	47.717	288.525
LT2	277	277	109.472	43.5	47.309	283.864
LT2	277.125	277.125	109.678	43.113	46.876	286.272
LT2	277.25	277.25	115.962	39.961	46.427	294.015
LT2	277.375	277.375	126.916	35.173	45.964	304.833
LT2	277.5	277.5	137.21	30.272	45.49	314.131
LT2	277.625	277.625	143.218	26.834	45.012	318.085
LT2	277.75	277.75	143.222	26.37	44.534	314.633
LT2	277.875	277.875	138.555	29.106	44.062	305.857
LT2	278	278	130.41	34.077	43.604	295.519
LT2	278.125	278.125	121.972	39.847	43.17	287.561
LT2	278.25	278.25	116.06	44.179	42.767	284.234
LT2	278.375	278.375	114.349	45.572	42.402	285.233
LT2	278.5	278.5	116.122	43.656	42.089	288.408
LT2	278.625	278.625	118.987	40.805	41.828	290.672
LT2	278.75	278.75	120.382	38.886	41.625	290.677
LT2	278.875	278.875	119.531	38.881	41.488	288.533
LT2	279	279	117.4	40.02	41.41	285.776
LT2	279.125	279.125	116.615	41.288	41.393	283.721
LT2	279.25	279.25	117.902	41.893	41.431	283.425
LT2	279.375	279.375	120.748	41.581	41.516	285.7
LT2	279.5	279.5	124.438	39.836	41.646	292.175
LT2	279.625	279.625	128.829	36.504	41.814	303.124
LT2	279.75	279.75	134.595	32.18	42.014	316.606
LT2	279.875	279.875	140.814	28.183	42.247	328.503
LT2	280	280	145.108	25.794	42.503	334.334
LT2	280.125	280.125	144.055	25.792	42.779	331.253
LT2	280.25	280.25	136.726	29.324	43.065	318.006
LT2	280.375	280.375	125.397	36.347	43.351	299.499
LT2	280.5	280.5	114.262	45.676	43.627	281.25
